system,load,request_id,planned_offset_s,actual_send_s,ttft_s,e2el_s,completed_s,input_length,success,error,prompt_tokens_match
base_mbt32768,1x,formal-1-000491,147.001,147.002757,7.390027,7.390106,154.392863,5596,True,,True
base_mbt32768,1x,formal-1-000492,147.001,147.003248,7.39864,7.398688,154.401936,3275,True,,True
base_mbt32768,1x,formal-1-000493,147.001,147.002388,7.37725,7.377311,154.379699,11711,True,,True
base_mbt32768,1x,formal-1-000494,147.001,147.004925,10.736132,10.736169,157.741093,22507,True,,True
base_mbt32768,1x,formal-1-000495,147.001,147.00658,7.400491,7.400553,154.407132,1521,True,,True
base_mbt32768,1x,formal-1-000496,147.001,147.004595,7.402741,7.402796,154.407391,7320,True,,True
base_mbt32768,1x,formal-1-000497,147.001,147.003902,10.736739,10.736782,157.740684,5301,True,,True
base_mbt32768,1x,formal-1-000498,147.001,147.003517,7.382566,7.382628,154.386145,19887,True,,True
base_mbt32768,1x,formal-1-000499,147.001,147.004384,7.403213,7.403275,154.407658,1736,True,,True
base_mbt32768,1x,formal-1-000500,150.001,150.005642,7.719943,7.719999,157.725641,7773,True,,True
base_mbt32768,1x,formal-1-000501,150.001,150.003777,11.498898,11.498946,161.502723,47852,True,,True
base_mbt32768,1x,formal-1-000502,150.001,150.001894,7.738509,7.738573,157.740467,24824,True,,True
base_mbt32768,1x,formal-1-000503,150.001,150.004741,7.735316,7.735411,157.740152,10236,True,,True
base_mbt32768,1x,formal-1-000504,150.001,150.002885,8.160263,8.160311,158.163196,5614,True,,True
base_mbt32768,1x,formal-1-000505,150.001,150.003259,7.737653,7.737682,157.740941,17809,True,,True
base_mbt32768,1x,formal-1-000506,150.001,150.004474,11.508498,11.508545,161.513018,22303,True,,True
base_mbt32768,1x,formal-1-000507,150.001,150.007419,8.13617,8.136264,158.143683,19860,True,,True
base_mbt32768,1x,formal-1-000508,150.001,150.00429,8.131762,8.131823,158.136114,5063,True,,True
base_mbt32768,1x,formal-1-000509,150.001,150.004162,7.717982,7.718043,157.722206,5840,True,,True
base_mbt32768,1x,formal-1-000510,150.001,150.003567,11.494883,11.494956,161.498522,40021,True,,True
base_mbt32768,1x,formal-1-000511,150.001,150.002346,15.512692,15.512807,165.515153,48015,True,,True
base_mbt32768,1.5x,formal-1-000000,0.0,0.0011,2.343664,2.343852,2.344952,21687,True,,True
base_mbt32768,1.5x,formal-1-000001,0.0,0.02737,1.929515,1.929627,1.956996,17525,True,,True
base_mbt32768,1.5x,formal-1-000002,2.0,2.004359,3.589074,3.589112,5.593471,16221,True,,True
base_mbt32768,1.5x,formal-1-000003,2.0,2.004118,5.412868,5.412905,7.417023,5989,True,,True
base_mbt32768,1.5x,formal-1-000004,2.0,2.00284,5.41073,5.410783,7.413623,8735,True,,True
base_mbt32768,1.5x,formal-1-000005,2.0,2.000686,10.705417,10.70549,12.706176,38465,True,,True
base_mbt32768,1.5x,formal-1-000006,2.0,2.003966,5.408422,5.408492,7.412458,4436,True,,True
base_mbt32768,1.5x,formal-1-000007,2.0,2.003216,3.58779,3.587858,5.591074,6077,True,,True
base_mbt32768,1.5x,formal-1-000008,2.0,2.002312,3.59279,3.592847,5.595159,892,True,,True
base_mbt32768,1.5x,formal-1-000009,2.0,2.000246,10.717786,10.717866,12.718111,31362,True,,True
base_mbt32768,1.5x,formal-1-000010,2.0,2.002989,3.59444,3.594483,5.597472,5613,True,,True
base_mbt32768,1.5x,formal-1-000011,4.000667,4.005054,4.989878,4.989944,8.994998,9289,True,,True
base_mbt32768,1.5x,formal-1-000012,4.000667,4.005462,11.851211,11.85127,15.856732,23182,True,,True
base_mbt32768,1.5x,formal-1-000013,4.000667,4.005202,8.704139,8.704228,12.70943,12202,True,,True
base_mbt32768,1.5x,formal-1-000014,4.000667,4.003603,4.992265,4.99231,8.995913,14310,True,,True
base_mbt32768,1.5x,formal-1-000015,4.000667,4.003964,4.995873,4.995905,8.999869,4564,True,,True
base_mbt32768,1.5x,formal-1-000016,4.000667,4.004131,4.993413,4.993467,8.997598,942,True,,True
base_mbt32768,1.5x,formal-1-000017,4.000667,4.003199,8.69439,8.694474,12.697673,17748,True,,True
base_mbt32768,1.5x,formal-1-000018,6.000667,6.003455,6.703019,6.703067,12.706522,10932,True,,True
base_mbt32768,1.5x,formal-1-000019,6.000667,6.003802,6.454836,6.454949,12.458751,2791,True,,True
base_mbt32768,1.5x,formal-1-000020,6.000667,6.002266,11.137452,11.137497,17.139763,4558,True,,True
base_mbt32768,1.5x,formal-1-000021,6.000667,6.003979,6.468748,6.468819,12.472797,5144,True,,True
base_mbt32768,1.5x,formal-1-000022,6.000667,6.002543,6.707964,6.70806,12.710603,980,True,,True
base_mbt32768,1.5x,formal-1-000023,6.000667,6.002896,6.467783,6.467865,12.470761,12200,True,,True
base_mbt32768,1.5x,formal-1-000024,6.000667,6.00174,6.466701,6.466748,12.468487,14977,True,,True
base_mbt32768,1.5x,formal-1-000025,6.000667,6.003279,6.464857,6.464962,12.46824,11562,True,,True
base_mbt32768,1.5x,formal-1-000026,6.000667,6.002042,11.141985,11.142065,17.144107,20289,True,,True
base_mbt32768,1.5x,formal-1-000027,8.000667,8.003164,7.847915,7.847984,15.851148,22917,True,,True
base_mbt32768,1.5x,formal-1-000028,8.000667,8.001349,7.860824,7.860895,15.862245,4389,True,,True
base_mbt32768,1.5x,formal-1-000029,8.000667,8.004459,7.858174,7.858222,15.862681,2770,True,,True
base_mbt32768,1.5x,formal-1-000030,8.000667,8.00256,7.855115,7.855152,15.857712,27541,True,,True
base_mbt32768,1.5x,formal-1-000031,8.000667,8.00181,11.859828,11.859864,19.861674,13667,True,,True
base_mbt32768,1.5x,formal-1-000032,8.000667,8.001684,7.855762,7.855843,15.857527,5767,True,,True
base_mbt32768,1.5x,formal-1-000033,8.000667,8.003318,4.467985,4.468068,12.471386,5868,True,,True
base_mbt32768,1.5x,formal-1-000034,8.000667,8.003482,9.146492,9.146571,17.150052,22284,True,,True
base_mbt32768,1.5x,formal-1-000035,8.000667,8.00242,9.144014,9.144094,17.146514,37393,True,,True
base_mbt32768,1.5x,formal-1-000036,10.000667,10.004397,7.1425,7.142535,17.146932,3445,True,,True
base_mbt32768,1.5x,formal-1-000037,10.000667,10.004145,7.146027,7.146105,17.15025,1653,True,,True
base_mbt32768,1.5x,formal-1-000038,10.000667,10.004553,9.847352,9.847389,19.851941,12007,True,,True
base_mbt32768,1.5x,formal-1-000039,10.000667,10.004855,5.857549,5.857581,15.862435,19875,True,,True
base_mbt32768,1.5x,formal-1-000040,10.000667,10.003891,13.486432,13.486507,23.490399,60250,True,,True
base_mbt32768,1.5x,formal-1-000041,10.000667,10.002745,7.125588,7.125652,17.128397,4312,True,,True
base_mbt32768,1.5x,formal-1-000042,10.000667,10.00402,7.136822,7.136856,17.140876,935,True,,True
base_mbt32768,1.5x,formal-1-000043,10.000667,10.003774,7.125871,7.125918,17.129692,5917,True,,True
base_mbt32768,1.5x,formal-1-000044,10.000667,10.002991,10.941885,10.941958,20.944949,21152,True,,True
base_mbt32768,1.5x,formal-1-000045,10.000667,10.005047,7.141613,7.141669,17.146716,6175,True,,True
base_mbt32768,1.5x,formal-1-000046,10.000667,10.003253,9.850639,9.850675,19.853928,21763,True,,True
base_mbt32768,1.5x,formal-1-000047,10.000667,10.003422,7.136051,7.136133,17.139555,3102,True,,True
base_mbt32768,1.5x,formal-1-000048,12.0,12.006119,11.475627,11.475721,23.48184,27003,True,,True
base_mbt32768,1.5x,formal-1-000049,12.0,12.003946,5.151389,5.151465,17.15541,15663,True,,True
base_mbt32768,1.5x,formal-1-000050,12.0,12.004839,5.145499,5.145529,17.150368,4641,True,,True
base_mbt32768,1.5x,formal-1-000051,12.0,12.002842,5.152833,5.152876,17.155718,1248,True,,True
base_mbt32768,1.5x,formal-1-000052,12.0,12.003478,7.842867,7.842922,19.846401,14774,True,,True
base_mbt32768,1.5x,formal-1-000053,12.0,12.006731,5.148822,5.148852,17.155582,894,True,,True
base_mbt32768,1.5x,formal-1-000054,12.0,12.002191,11.481633,11.481712,23.483903,895,True,,True
base_mbt32768,1.5x,formal-1-000055,14.000667,14.003176,9.480917,9.480964,23.48414,1247,True,,True
base_mbt32768,1.5x,formal-1-000056,14.000667,14.003364,5.853701,5.853771,19.857135,11233,True,,True
base_mbt32768,1.5x,formal-1-000057,14.000667,14.003572,5.848152,5.848199,19.851771,5249,True,,True
base_mbt32768,1.5x,formal-1-000058,14.000667,14.004058,6.937309,6.937349,20.941408,8223,True,,True
base_mbt32768,1.5x,formal-1-000059,14.000667,14.002416,5.851709,5.851751,19.854167,2726,True,,True
base_mbt32768,1.5x,formal-1-000060,14.000667,14.003912,6.932942,6.933079,20.936991,27579,True,,True
base_mbt32768,1.5x,formal-1-000061,14.000667,14.002653,5.859178,5.859218,19.861871,4921,True,,True
base_mbt32768,1.5x,formal-1-000062,14.000667,14.003014,9.478989,9.479032,23.482046,960,True,,True
base_mbt32768,1.5x,formal-1-000063,14.000667,14.003748,6.933823,6.93388,20.937628,912,True,,True
base_mbt32768,1.5x,formal-1-000064,14.000667,14.004357,5.844604,5.844683,19.84904,4744,True,,True
base_mbt32768,1.5x,formal-1-000065,16.000667,16.000941,11.623865,11.623905,27.624845,15689,True,,True
base_mbt32768,1.5x,formal-1-000066,16.000667,16.002141,11.619581,11.619639,27.62178,11116,True,,True
base_mbt32768,1.5x,formal-1-000067,16.000667,16.0017,15.761796,15.76189,31.76359,30467,True,,True
base_mbt32768,1.5x,formal-1-000068,16.000667,16.001457,7.475464,7.475529,23.476986,24652,True,,True
base_mbt32768,1.5x,formal-1-000069,18.0,18.002829,7.909758,7.909803,25.912631,8183,True,,True
base_mbt32768,1.5x,formal-1-000070,18.0,18.001345,7.910542,7.910585,25.91193,1751,True,,True
base_mbt32768,1.5x,formal-1-000071,18.0,18.001881,7.895088,7.895163,25.897044,1467,True,,True
base_mbt32768,1.5x,formal-1-000072,18.0,18.002163,7.896822,7.896872,25.899036,10959,True,,True
base_mbt32768,1.5x,formal-1-000073,18.0,18.001678,7.893617,7.893685,25.895363,4975,True,,True
base_mbt32768,1.5x,formal-1-000074,18.0,18.002284,7.895081,7.895137,25.897421,31789,True,,True
base_mbt32768,1.5x,formal-1-000075,20.0,20.000907,5.91119,5.911248,25.912154,3920,True,,True
base_mbt32768,1.5x,formal-1-000076,20.0,20.001765,5.91066,5.910697,25.912462,999,True,,True
base_mbt32768,1.5x,formal-1-000077,20.0,20.001106,5.910574,5.910615,25.911721,5065,True,,True
base_mbt32768,1.5x,formal-1-000078,20.0,20.000236,10.829019,10.829072,30.829308,15590,True,,True
base_mbt32768,1.5x,formal-1-000079,22.000667,22.001854,8.827865,8.827983,30.829837,5461,True,,True
base_mbt32768,1.5x,formal-1-000080,22.000667,22.00217,8.841406,8.841443,30.843613,903,True,,True
base_mbt32768,1.5x,formal-1-000081,22.000667,22.003264,5.612352,5.612426,27.61569,18958,True,,True
base_mbt32768,1.5x,formal-1-000082,22.000667,22.002741,8.823148,8.823243,30.825984,11293,True,,True
base_mbt32768,1.5x,formal-1-000083,22.000667,22.002435,9.749577,9.749609,31.752045,38877,True,,True
base_mbt32768,1.5x,formal-1-000084,22.000667,22.00259,8.835721,8.835774,30.838364,3302,True,,True
base_mbt32768,1.5x,formal-1-000085,22.000667,22.004321,8.833486,8.833558,30.837879,4976,True,,True
base_mbt32768,1.5x,formal-1-000086,22.000667,22.003869,8.839975,8.840053,30.843922,12211,True,,True
base_mbt32768,1.5x,formal-1-000087,22.000667,22.003083,5.616549,5.616638,27.619721,7887,True,,True
base_mbt32768,1.5x,formal-1-000088,22.000667,22.002959,8.83692,8.836957,30.839916,3102,True,,True
base_mbt32768,1.5x,formal-1-000089,24.000667,24.003835,7.751565,7.7516,31.755435,1999,True,,True
base_mbt32768,1.5x,formal-1-000090,24.000667,24.001529,7.752845,7.752906,31.754436,3360,True,,True
base_mbt32768,1.5x,formal-1-000091,24.000667,24.003012,7.752144,7.752198,31.75521,7213,True,,True
base_mbt32768,1.5x,formal-1-000092,24.000667,24.00217,7.749432,7.749495,31.751664,7107,True,,True
base_mbt32768,1.5x,formal-1-000093,24.000667,24.003258,7.735837,7.735895,31.739153,1560,True,,True
base_mbt32768,1.5x,formal-1-000094,24.000667,24.002041,7.748619,7.748734,31.750775,6296,True,,True
base_mbt32768,1.5x,formal-1-000095,24.000667,24.00181,7.736924,7.737013,31.738823,1885,True,,True
base_mbt32768,1.5x,formal-1-000096,26.000667,26.000847,9.468916,9.468959,35.469806,12788,True,,True
base_mbt32768,1.5x,formal-1-000097,26.000667,26.002082,9.461878,9.46197,35.464052,900,True,,True
base_mbt32768,1.5x,formal-1-000098,26.000667,26.001517,9.463234,9.463282,35.464799,896,True,,True
base_mbt32768,1.5x,formal-1-000099,26.000667,26.002328,9.464537,9.464577,35.466905,4757,True,,True
base_mbt32768,1.5x,formal-1-000100,26.000667,26.001806,9.471845,9.471927,35.473733,903,True,,True
base_mbt32768,1.5x,formal-1-000101,26.000667,26.001158,9.472697,9.472776,35.473934,2040,True,,True
base_mbt32768,1.5x,formal-1-000102,26.000667,26.002605,9.471445,9.471495,35.474101,3230,True,,True
base_mbt32768,1.5x,formal-1-000103,26.000667,26.003052,5.751054,5.751081,31.754133,1205,True,,True
base_mbt32768,1.5x,formal-1-000104,28.000667,28.003389,7.488756,7.488789,35.492178,13873,True,,True
base_mbt32768,1.5x,formal-1-000105,28.000667,28.002797,7.46333,7.463429,35.466227,898,True,,True
base_mbt32768,1.5x,formal-1-000106,28.000667,28.002161,8.816916,8.816976,36.819137,9716,True,,True
base_mbt32768,1.5x,formal-1-000107,28.000667,28.001347,8.817442,8.817494,36.818841,12432,True,,True
base_mbt32768,1.5x,formal-1-000108,28.000667,28.006252,7.486029,7.486068,35.492319,28928,True,,True
base_mbt32768,1.5x,formal-1-000109,28.000667,28.001749,8.807215,8.807288,36.809037,908,True,,True
base_mbt32768,1.5x,formal-1-000110,28.000667,28.003581,8.827479,8.827509,36.83109,9227,True,,True
base_mbt32768,1.5x,formal-1-000111,28.000667,28.002489,8.824111,8.824185,36.826674,4482,True,,True
base_mbt32768,1.5x,formal-1-000112,28.000667,28.005523,8.8253,8.825377,36.8309,13843,True,,True
base_mbt32768,1.5x,formal-1-000113,28.000667,28.002356,8.824411,8.82444,36.826797,1698,True,,True
base_mbt32768,1.5x,formal-1-000114,28.000667,28.002908,7.488913,7.48896,35.491869,8890,True,,True
base_mbt32768,1.5x,formal-1-000115,30.0,30.003885,5.48858,5.488614,35.492499,6874,True,,True
base_mbt32768,1.5x,formal-1-000116,30.0,30.003466,6.822027,6.822065,36.825531,900,True,,True
base_mbt32768,1.5x,formal-1-000117,30.0,30.003257,5.463079,5.463105,35.466362,3234,True,,True
base_mbt32768,1.5x,formal-1-000118,30.0,30.002615,10.26933,10.269404,40.272018,18586,True,,True
base_mbt32768,1.5x,formal-1-000119,30.0,30.003019,6.822195,6.822283,36.825302,1421,True,,True
base_mbt32768,1.5x,formal-1-000120,30.0,30.004843,5.4651,5.465127,35.469969,1962,True,,True
base_mbt32768,1.5x,formal-1-000121,32.000667,32.00325,8.280905,8.281023,40.284273,4381,True,,True
base_mbt32768,1.5x,formal-1-000122,32.000667,32.00336,8.22141,8.221454,40.224813,6628,True,,True
base_mbt32768,1.5x,formal-1-000123,32.000667,32.004189,8.268064,8.268097,40.272286,8344,True,,True
base_mbt32768,1.5x,formal-1-000124,32.000667,32.00161,8.282858,8.282906,40.284517,5264,True,,True
base_mbt32768,1.5x,formal-1-000125,32.000667,32.001826,8.279541,8.279604,40.28143,20977,True,,True
base_mbt32768,1.5x,formal-1-000126,32.000667,32.002688,8.269876,8.269944,40.272632,9082,True,,True
base_mbt32768,1.5x,formal-1-000127,32.000667,32.003053,8.221921,8.221957,40.22501,7797,True,,True
base_mbt32768,1.5x,formal-1-000128,32.000667,32.001097,8.265859,8.265896,40.266993,1101,True,,True
base_mbt32768,1.5x,formal-1-000129,32.000667,32.002575,8.276726,8.276791,40.279366,21005,True,,True
base_mbt32768,1.5x,formal-1-000130,32.000667,32.004087,8.217312,8.21734,40.221428,916,True,,True
base_mbt32768,1.5x,formal-1-000131,32.000667,32.003531,8.276082,8.27613,40.279661,23175,True,,True
base_mbt32768,1.5x,formal-1-000132,34.0,34.005271,9.4332,9.433223,43.438494,5940,True,,True
base_mbt32768,1.5x,formal-1-000133,34.0,34.003946,6.212681,6.212757,40.216702,13028,True,,True
base_mbt32768,1.5x,formal-1-000134,34.0,34.004983,6.216204,6.216266,40.221249,2489,True,,True
base_mbt32768,1.5x,formal-1-000135,34.0,34.005132,9.451805,9.451841,43.456973,23994,True,,True
base_mbt32768,1.5x,formal-1-000136,34.0,34.004629,9.433709,9.433737,43.438366,899,True,,True
base_mbt32768,1.5x,formal-1-000137,34.0,34.005385,6.219008,6.219054,40.224439,4398,True,,True
base_mbt32768,1.5x,formal-1-000138,34.0,34.004353,6.259136,6.259216,40.263569,4775,True,,True
base_mbt32768,1.5x,formal-1-000139,34.0,34.004496,6.212506,6.21255,40.217046,15993,True,,True
base_mbt32768,1.5x,formal-1-000140,34.0,34.004106,6.268732,6.268763,40.272869,4421,True,,True
base_mbt32768,1.5x,formal-1-000141,34.0,34.004759,6.216086,6.21617,40.220928,3025,True,,True
base_mbt32768,1.5x,formal-1-000142,34.0,34.003044,6.218821,6.218897,40.221941,16879,True,,True
base_mbt32768,1.5x,formal-1-000143,34.0,34.002518,9.430899,9.430999,43.433517,4766,True,,True
base_mbt32768,1.5x,formal-1-000144,34.0,34.002788,9.440036,9.440113,43.442901,12332,True,,True
base_mbt32768,1.5x,formal-1-000145,34.0,34.002147,6.216612,6.216692,40.218838,5241,True,,True
base_mbt32768,1.5x,formal-1-000146,36.000667,36.003435,7.436117,7.436147,43.439582,8828,True,,True
base_mbt32768,1.5x,formal-1-000147,36.000667,36.002339,11.456379,11.456458,47.458797,1883,True,,True
base_mbt32768,1.5x,formal-1-000148,36.000667,36.003577,7.436148,7.436173,43.439749,3520,True,,True
base_mbt32768,1.5x,formal-1-000149,36.000667,36.001931,7.432245,7.432309,43.43424,4020,True,,True
base_mbt32768,1.5x,formal-1-000150,36.000667,36.003156,11.474572,11.474614,47.47777,13818,True,,True
base_mbt32768,1.5x,formal-1-000151,36.000667,36.003691,15.650765,15.6508,51.654491,63778,True,,True
base_mbt32768,1.5x,formal-1-000152,36.000667,36.002903,11.475172,11.475198,47.478101,17473,True,,True
base_mbt32768,1.5x,formal-1-000153,36.000667,36.002682,7.433173,7.433213,43.435896,17838,True,,True
base_mbt32768,1.5x,formal-1-000154,36.000667,36.001571,11.477439,11.477465,47.479035,21751,True,,True
base_mbt32768,1.5x,formal-1-000155,36.000667,36.00303,7.430784,7.430835,43.433865,7630,True,,True
base_mbt32768,1.5x,formal-1-000156,36.000667,36.002126,7.42795,7.428033,43.430159,4764,True,,True
base_mbt32768,1.5x,formal-1-000157,38.000667,38.003777,5.434955,5.434982,43.438759,11067,True,,True
base_mbt32768,1.5x,formal-1-000158,38.000667,38.003634,10.699174,10.699216,48.702849,4151,True,,True
base_mbt32768,1.5x,formal-1-000159,38.000667,38.003969,9.455023,9.455056,47.459025,6851,True,,True
base_mbt32768,1.5x,formal-1-000160,38.000667,38.002735,10.700257,10.700332,48.703068,10336,True,,True
base_mbt32768,1.5x,formal-1-000161,38.000667,38.003223,5.431193,5.431223,43.434446,9607,True,,True
base_mbt32768,1.5x,formal-1-000162,38.000667,38.003078,9.475746,9.475829,47.478908,15163,True,,True
base_mbt32768,1.5x,formal-1-000163,38.000667,38.003404,5.45317,5.45327,43.456675,9124,True,,True
base_mbt32768,1.5x,formal-1-000164,38.000667,38.003505,5.434605,5.434645,43.438151,4277,True,,True
base_mbt32768,1.5x,formal-1-000165,38.000667,38.002418,5.453613,5.453642,43.45606,3755,True,,True
base_mbt32768,1.5x,formal-1-000166,38.000667,38.002583,5.435147,5.435186,43.437769,22215,True,,True
base_mbt32768,1.5x,formal-1-000167,38.000667,38.002094,5.43083,5.430953,43.433047,1766,True,,True
base_mbt32768,1.5x,formal-1-000168,40.000667,40.004242,12.443922,12.44395,52.448192,43167,True,,True
base_mbt32768,1.5x,formal-1-000169,40.000667,40.002908,7.483145,7.483181,47.48609,897,True,,True
base_mbt32768,1.5x,formal-1-000170,40.000667,40.003325,3.452888,3.452917,43.456243,20062,True,,True
base_mbt32768,1.5x,formal-1-000171,40.000667,40.003734,8.70003,8.700062,48.703795,4755,True,,True
base_mbt32768,1.5x,formal-1-000172,40.000667,40.005032,7.472905,7.472942,47.477975,1535,True,,True
base_mbt32768,1.5x,formal-1-000173,40.000667,40.004367,3.451434,3.451505,43.455872,898,True,,True
base_mbt32768,1.5x,formal-1-000174,40.000667,40.004483,11.629325,11.629404,51.633887,3125,True,,True
base_mbt32768,1.5x,formal-1-000175,40.000667,40.00565,11.628498,11.628547,51.634197,6286,True,,True
base_mbt32768,1.5x,formal-1-000176,40.000667,40.003534,8.685143,8.685245,48.688779,13100,True,,True
base_mbt32768,1.5x,formal-1-000177,40.000667,40.005781,3.433095,3.433119,43.4389,4404,True,,True
base_mbt32768,1.5x,formal-1-000178,40.000667,40.006177,8.69739,8.697422,48.703598,6032,True,,True
base_mbt32768,1.5x,formal-1-000179,40.000667,40.006083,8.697325,8.697366,48.703448,14372,True,,True
base_mbt32768,1.5x,formal-1-000180,40.000667,40.005971,8.69728,8.697306,48.703277,2554,True,,True
base_mbt32768,1.5x,formal-1-000181,40.000667,40.00492,11.649947,11.649978,51.654898,6809,True,,True
base_mbt32768,1.5x,formal-1-000182,40.000667,40.005137,3.434737,3.434769,43.439907,7910,True,,True
base_mbt32768,1.5x,formal-1-000183,40.000667,40.004604,7.481666,7.481699,47.486302,1317,True,,True
base_mbt32768,1.5x,formal-1-000184,42.000667,42.004163,6.677897,6.677969,48.682132,4515,True,,True
base_mbt32768,1.5x,formal-1-000185,42.000667,42.00469,12.87774,12.87777,54.882461,17240,True,,True
base_mbt32768,1.5x,formal-1-000186,42.000667,42.003761,5.477849,5.47793,47.481691,4468,True,,True
base_mbt32768,1.5x,formal-1-000187,42.000667,42.002898,5.48365,5.483681,47.486579,912,True,,True
base_mbt32768,1.5x,formal-1-000188,42.000667,42.00513,5.467249,5.467303,47.472433,13736,True,,True
base_mbt32768,1.5x,formal-1-000189,42.000667,42.005359,6.678821,6.678861,48.68422,8376,True,,True
base_mbt32768,1.5x,formal-1-000190,42.000667,42.002536,5.483867,5.483896,47.486432,6631,True,,True
base_mbt32768,1.5x,formal-1-000191,42.000667,42.003644,12.872199,12.872253,54.875898,16121,True,,True
base_mbt32768,1.5x,formal-1-000192,42.000667,42.003218,9.65149,9.651537,51.654755,2042,True,,True
base_mbt32768,1.5x,formal-1-000193,42.000667,42.003504,10.433197,10.433224,52.436728,5143,True,,True
base_mbt32768,1.5x,formal-1-000194,44.0,44.003306,8.419534,8.41959,52.422897,3764,True,,True
base_mbt32768,1.5x,formal-1-000195,44.0,44.002186,11.644796,11.644831,55.647018,10246,True,,True
base_mbt32768,1.5x,formal-1-000196,44.0,44.002678,8.424294,8.424329,52.427007,5510,True,,True
base_mbt32768,1.5x,formal-1-000197,44.0,44.001764,8.426065,8.426094,52.427858,8719,True,,True
base_mbt32768,1.5x,formal-1-000198,44.0,44.001903,8.434605,8.434629,52.436532,7068,True,,True
base_mbt32768,1.5x,formal-1-000199,44.0,44.000664,11.642184,11.642223,55.642887,13622,True,,True
base_mbt32768,1.5x,formal-1-000200,44.0,44.00157,11.64864,11.64867,55.65024,17906,True,,True
base_mbt32768,1.5x,formal-1-000201,44.0,44.001034,8.422298,8.422334,52.423368,2615,True,,True
base_mbt32768,1.5x,formal-1-000202,44.0,44.003868,8.43247,8.43254,52.436408,5119,True,,True
base_mbt32768,1.5x,formal-1-000203,44.0,44.002534,11.655708,11.655741,55.658275,36864,True,,True
base_mbt32768,1.5x,formal-1-000204,46.000667,46.005703,9.641113,9.641144,55.646847,15463,True,,True
base_mbt32768,1.5x,formal-1-000205,46.000667,46.00659,6.425371,6.425397,52.431987,4461,True,,True
base_mbt32768,1.5x,formal-1-000206,46.000667,46.004879,5.638021,5.638054,51.642933,14624,True,,True
base_mbt32768,1.5x,formal-1-000207,46.000667,46.005034,9.643591,9.643623,55.648657,20246,True,,True
base_mbt32768,1.5x,formal-1-000208,46.000667,46.005161,12.705512,12.705553,58.710714,16383,True,,True
base_mbt32768,1.5x,formal-1-000209,46.000667,46.005798,5.658561,5.658585,51.664383,4778,True,,True
base_mbt32768,1.5x,formal-1-000210,46.000667,46.00297,6.428091,6.428126,52.431096,4587,True,,True
base_mbt32768,1.5x,formal-1-000211,46.000667,46.003368,8.880508,8.880543,54.883911,29696,True,,True
base_mbt32768,1.5x,formal-1-000212,46.000667,46.003772,12.699304,12.699409,58.703181,27054,True,,True
base_mbt32768,1.5x,formal-1-000213,46.000667,46.004144,5.66001,5.660104,51.664248,11367,True,,True
base_mbt32768,1.5x,formal-1-000214,46.000667,46.005595,6.425596,6.42567,52.431265,2402,True,,True
base_mbt32768,1.5x,formal-1-000215,46.000667,46.005406,12.705928,12.705953,58.711359,5769,True,,True
base_mbt32768,1.5x,formal-1-000216,46.000667,46.006223,12.711688,12.711867,58.71809,13558,True,,True
base_mbt32768,1.5x,formal-1-000217,46.000667,46.003585,5.633823,5.633867,51.637452,1311,True,,True
base_mbt32768,1.5x,formal-1-000218,48.0,48.004237,7.635699,7.635735,55.639972,949,True,,True
base_mbt32768,1.5x,formal-1-000219,48.0,48.001769,9.909828,9.909885,57.911655,1258,True,,True
base_mbt32768,1.5x,formal-1-000220,48.0,48.002553,9.908421,9.908478,57.911031,1459,True,,True
base_mbt32768,1.5x,formal-1-000221,48.0,48.004445,9.897523,9.897578,57.902023,9110,True,,True
base_mbt32768,1.5x,formal-1-000222,48.0,48.00529,13.29612,13.296147,61.301437,39061,True,,True
base_mbt32768,1.5x,formal-1-000223,48.0,48.003515,9.894177,9.894208,57.897723,1241,True,,True
base_mbt32768,1.5x,formal-1-000224,48.0,48.001892,6.867581,6.867669,54.869561,2073,True,,True
base_mbt32768,1.5x,formal-1-000225,48.0,48.003777,9.906949,9.907005,57.910782,907,True,,True
base_mbt32768,1.5x,formal-1-000226,48.0,48.003626,9.908784,9.908858,57.912483,6831,True,,True
base_mbt32768,1.5x,formal-1-000227,48.0,48.001224,9.897857,9.897966,57.899191,3063,True,,True
base_mbt32768,1.5x,formal-1-000228,48.0,48.003397,6.878868,6.878902,54.882299,13410,True,,True
base_mbt32768,1.5x,formal-1-000229,48.0,48.00268,6.869824,6.86987,54.87255,14672,True,,True
base_mbt32768,1.5x,formal-1-000230,48.0,48.002774,9.909905,9.909937,57.912711,6471,True,,True
base_mbt32768,1.5x,formal-1-000231,48.0,48.004088,9.908155,9.908196,57.912284,6224,True,,True
base_mbt32768,1.5x,formal-1-000232,48.0,48.003899,9.906492,9.906551,57.91045,5416,True,,True
base_mbt32768,1.5x,formal-1-000233,48.0,48.000755,9.910526,9.910582,57.911337,1340,True,,True
base_mbt32768,1.5x,formal-1-000234,48.0,48.002195,9.889636,9.889739,57.891934,14133,True,,True
base_mbt32768,1.5x,formal-1-000235,48.0,48.002414,9.895051,9.895105,57.897518,20611,True,,True
base_mbt32768,1.5x,formal-1-000236,48.0,48.001046,9.897423,9.897467,57.898513,33543,True,,True
base_mbt32768,1.5x,formal-1-000237,48.0,48.00206,9.895945,9.896016,57.898076,9905,True,,True
base_mbt32768,1.5x,formal-1-000238,48.0,48.001597,6.874457,6.874506,54.876103,5795,True,,True
base_mbt32768,1.5x,formal-1-000239,50.000667,50.002483,8.708694,8.70873,58.711214,13670,True,,True
